Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1675727504.041117,205,85904,0,GPS1_Frame,42.33714199999999,-71.09050716666667,6.9,327782.4396897735,4689326.279843519,19,T
1675727505.0454621,206,85905,0,GPS1_Frame,42.33714116666667,-71.09050866666666,7.3,327782.3138385565,4689326.190346216,19,T
1675727506.0555668,207,85906,0,GPS1_Frame,42.33714033333334,-71.09051033333334,7.6,327782.1742566348,4689326.101186474,19,T
1675727507.0430825,208,85907,0,GPS1_Frame,42.33713933333333,-71.09051116666666,8.1,327782.1028732387,4689325.991831876,19,T
1675727508.0515456,209,85908,0,GPS1_Frame,42.33713816666667,-71.090512,8.5,327782.0310348546,4689325.863970216,19,T
1675727509.0551913,210,85909,0,GPS1_Frame,42.337137166666665,-71.090513,9.1,327781.94592075184,4689325.7549531795,19,T
1675727510.0552466,211,85910,0,GPS1_Frame,42.33713633333333,-71.09051383333333,9.6,327781.8749923267,4689325.66410565,19,T
1675727511.0405033,212,85911,0,GPS1_Frame,42.33713550000001,-71.09051433333335,10.2,327781.8315253091,4689325.572583004,19,T
1675727512.0424104,213,85912,0,GPS1_Frame,42.337134666666664,-71.09051516666666,10.7,327781.760596885,4689325.4817354735,19,T
1675727513.0487955,214,85913,0,GPS1_Frame,42.3371335,-71.09051533333333,11.4,327781.74368130625,4689325.35252358,19,T
1675727514.0497322,215,85914,0,GPS1_Frame,42.337132833333335,-71.09051483333333,12.1,327781.7830534866,4689325.277482645,19,T
1675727515.0543659,216,85915,0,GPS1_Frame,42.33713266666667,-71.09051433333335,12.7,327781.823790614,4689325.257962904,19,T
1675727516.0401638,217,85916,0,GPS1_Frame,42.33713250000001,-71.09051366666667,13.2,327781.87825844705,4689325.238105604,19,T
1675727517.0455546,218,85917,0,GPS1_Frame,42.33713266666667,-71.09051316666667,13.7,327781.91990553844,4689325.255599992,19,T
1675727518.051486,219,85918,0,GPS1_Frame,42.337133333333334,-71.09051216666667,13.7,327782.004109686,4689325.327602899,19,T
1675727519.0411272,220,85919,0,GPS1_Frame,42.33713433333334,-71.09051033333334,13.5,327782.1578773109,4689325.434932146,19,T
1675727520.0620396,221,85920,0,GPS1_Frame,42.33713516666667,-71.090508,13.2,327782.35238205804,4689325.522741656,19,T
1675727521.047007,222,85921,0,GPS1_Frame,42.337135999999994,-71.09050533333334,12.9,327782.574348205,4689325.609876057,19,T
1675727522.050142,223,85922,0,GPS1_Frame,42.337137166666665,-71.09050366666666,12.1,327782.7148400921,4689325.736049937,19,T
1675727523.0544784,224,85923,0,GPS1_Frame,42.33713850000001,-71.090502,11.1,327782.8557869495,4689325.880730885,19,T
1675727524.0641797,225,85924,0,GPS1_Frame,42.337139166666674,-71.09050066666667,10.4,327782.96745248546,4689325.95205869,19,T
1675727525.047821,226,85925,0,GPS1_Frame,42.337139166666674,-71.090499,10.0,327783.10475950723,4689325.948683125,19,T
1675727526.05398,227,85926,0,GPS1_Frame,42.337139166666674,-71.090498,9.6,327783.18714371783,4689325.946657787,19,T
1675727527.042863,228,85927,0,GPS1_Frame,42.33713933333333,-71.09049716666667,9.2,327783.2562522071,4689325.9634770695,19,T
1675727528.0459347,229,85928,0,GPS1_Frame,42.3371395,-71.09049583333334,8.7,327783.3665528011,4689325.979283687,19,T
1675727529.051906,230,85929,0,GPS1_Frame,42.33714,-71.09049483333334,8.1,327783.4503019448,4689326.0327795455,19,T
1675727530.056025,231,85930,0,GPS1_Frame,42.33714033333334,-71.09049316666666,7.4,327783.5885189198,4689326.06641812,19,T
1675727531.043935,232,85931,0,GPS1_Frame,42.337140166666664,-71.090491,6.8,327783.76656306646,4689326.043522836,19,T
1675727532.0498686,233,85932,0,GPS1_Frame,42.33713966666666,-71.09048983333334,6.4,327783.861313049,4689325.985638756,19,T
1675727533.0562167,234,85933,0,GPS1_Frame,42.337139166666674,-71.09048866666667,6.0,327783.9560630331,4689325.927754681,19,T
1675727534.0423763,235,85934,0,GPS1_Frame,42.33713833333333,-71.09048750000001,5.9,327784.04990306403,4689325.8328564735,19,T
1675727535.0488179,236,85935,0,GPS1_Frame,42.33713683333334,-71.09048616666668,6.2,327784.1556539001,4689325.663592458,19,T
1675727536.0577662,237,85936,0,GPS1_Frame,42.33713533333333,-71.09048533333333,6.5,327784.22021262953,4689325.495341103,19,T
1675727537.0509055,238,85937,0,GPS1_Frame,42.33713383333334,-71.09048516666667,6.8,327784.22984855284,4689325.328439969,19,T
1675727538.0572968,239,85938,0,GPS1_Frame,42.33713250000001,-71.090485,7.0,327784.2399394504,4689325.180045897,19,T
1675727539.0620193,240,85939,0,GPS1_Frame,42.33713233333333,-71.09048566666667,6.6,327784.1845616596,4689325.162889048,19,T
1675727540.048419,241,85940,0,GPS1_Frame,42.33713183333332,-71.0904865,6.2,327784.1145432155,4689325.109055624,19,T
1675727541.0532246,242,85941,0,GPS1_Frame,42.33713250000001,-71.09048800000001,5.1,327783.9927867864,4689325.186121875,19,T
1675727542.0599737,243,85942,0,GPS1_Frame,42.337133166666675,-71.09048916666667,4.1,327783.89849177026,4689325.262513018,19,T
1675727543.0439568,244,85943,0,GPS1_Frame,42.33713366666666,-71.09049033333334,2.9,327783.8037417751,4689325.320397093,19,T
1675727544.0479121,245,85944,0,GPS1_Frame,42.3371335,-71.09049116666667,2.2,327783.7346332833,4689325.303577805,19,T
1675727545.053896,246,85945,0,GPS1_Frame,42.337133166666675,-71.09049150000001,1.6,327783.7062619211,4689325.267238787,19,T
1675727546.0539134,247,85946,0,GPS1_Frame,42.337132833333335,-71.090492,1.1,327783.66415985755,4689325.231237322,19,T
1675727547.055321,248,85947,0,GPS1_Frame,42.33713216666667,-71.09049233333333,0.8,327783.63487854216,4689325.157884174,19,T
1675727548.0541742,249,85948,0,GPS1_Frame,42.337131500000005,-71.09049216666668,0.7,327783.6467893345,4689325.083518361,19,T
1675727549.0562198,250,85949,0,GPS1_Frame,42.33713083333334,-71.09049233333333,0.6,327783.6312387242,4689325.0098276585,19,T
1675727550.0613837,251,85950,0,GPS1_Frame,42.337130333333334,-71.09049183333333,0.5,327783.6710659056,4689324.953293797,19,T
1675727551.0674546,252,85951,0,GPS1_Frame,42.337129999999995,-71.09049266666666,0.1,327783.60150242836,4689324.917967444,19,T
1675727552.0499063,253,85952,0,GPS1_Frame,42.33712983333333,-71.09049266666666,-0.2,327783.601047451,4689324.89946038,19,T
1675727553.054114,254,85953,0,GPS1_Frame,42.337130166666675,-71.0904925,-0.8,327783.6156881115,4689324.936136954,19,T
1675727554.0558102,255,85954,0,GPS1_Frame,42.33713083333334,-71.09049166666667,-1.5,327783.68616154057,4689325.008477437,19,T
1675727555.0576332,256,85955,0,GPS1_Frame,42.337132000000004,-71.09049116666667,-2.6,327783.7305384902,4689325.137014223,19,T
1675727556.0622168,257,85956,0,GPS1_Frame,42.33713233333333,-71.09049016666667,-3.0,327783.8138326637,4689325.172003022,19,T
1675727557.0494983,258,85957,0,GPS1_Frame,42.33713183333332,-71.09048866666667,-3.2,327783.9360440677,4689325.113443834,19,T
1675727558.0549767,259,85958,0,GPS1_Frame,42.33713133333334,-71.09048766666666,-3.2,327784.01706336124,4689325.055897313,19,T
1675727559.0607195,260,85959,0,GPS1_Frame,42.337131,-71.09048633333333,-3.1,327784.1259990391,4689325.016182748,19,T
1675727560.0636756,261,85960,0,GPS1_Frame,42.33713083333334,-71.09048483333332,-2.7,327784.2491203995,4689324.994637697,19,T
1675727561.049627,262,85961,0,GPS1_Frame,42.33713083333334,-71.09048266666667,-2.1,327784.42761954584,4689324.990249497,19,T
1675727562.0532296,263,85962,0,GPS1_Frame,42.337131,-71.09048066666666,-1.5,327784.5928429696,4689325.004705916,19,T
1675727563.0601976,264,85963,0,GPS1_Frame,42.33713216666667,-71.09047883333332,-1.0,327784.7470655307,4689325.130542283,19,T
1675727564.06583,265,85964,0,GPS1_Frame,42.337133333333334,-71.09047733333334,-0.5,327784.8738266822,4689325.257053758,19,T
1675727565.0503862,266,85965,0,GPS1_Frame,42.337134500000005,-71.09047600000001,0.0,327784.98685712233,4689325.383902789,19,T
1675727566.0574398,267,85966,0,GPS1_Frame,42.337135833333335,-71.090475,0.5,327785.0728811311,4689325.52993399,19,T
1675727567.0554912,268,85967,0,GPS1_Frame,42.337137166666665,-71.090474,0.9,327785.1589051323,4689325.675965193,19,T
1675727568.0535083,269,85968,0,GPS1_Frame,42.33713866666667,-71.09047383333333,1.2,327785.1767305939,4689325.842191223,19,T
1675727569.0603268,270,85969,0,GPS1_Frame,42.33713983333334,-71.0904735,1.5,327785.20737681014,4689325.9710655715,19,T
1675727570.0658026,271,85970,0,GPS1_Frame,42.337141,-71.09047266666667,1.8,327785.27921513363,4689326.098927263,19,T
1675727571.0501053,272,85971,0,GPS1_Frame,42.33714199999999,-71.09047183333334,2.0,327785.3505984775,4689326.208281889,19,T
1675727572.0540113,273,85972,0,GPS1_Frame,42.337143166666664,-71.09047149999999,2.1,327785.3812446894,4689326.337156238,19,T
1675727573.0570173,274,85973,0,GPS1_Frame,42.33714433333333,-71.09047116666667,2.2,327785.41189090034,4689326.466030587,19,T
1675727574.0645685,275,85974,0,GPS1_Frame,42.33714516666667,-71.09047133333334,2.3,327785.4004350637,4689326.558903463,19,T
1675727575.053311,276,85975,0,GPS1_Frame,42.33714633333334,-71.090472,2.3,327785.3486970726,4689326.6898031235,19,T
1675727576.055764,277,85976,0,GPS1_Frame,42.33714733333333,-71.09047233333334,2.3,327785.32396551035,4689326.801520615,19,T
1675727577.062488,278,85977,0,GPS1_Frame,42.33714833333333,-71.09047316666667,2.2,327785.25804184773,4689326.914250765,19,T
1675727578.047583,279,85978,0,GPS1_Frame,42.33714916666666,-71.09047433333333,2.2,327785.1642018148,4689327.0091489535,19,T
1675727579.056723,280,85979,0,GPS1_Frame,42.33715,-71.0904755,2.3,327785.0703617845,4689327.104047146,19,T
1675727580.06406,281,85980,0,GPS1_Frame,42.337150666666666,-71.09047633333333,2.3,327785.00352818123,4689327.179763168,19,T
1675727581.0450594,282,85981,0,GPS1_Frame,42.3371515,-71.09047783333334,2.3,327784.88222675724,4689327.275336467,19,T
1675727582.0507677,283,85982,0,GPS1_Frame,42.33715216666666,-71.09047883333332,2.3,327784.80166245875,4689327.351390043,19,T
1675727583.0540433,284,85983,0,GPS1_Frame,42.33715283333333,-71.09047966666667,2.3,327784.7348288628,4689327.427106068,19,T
1675727584.060353,285,85984,0,GPS1_Frame,42.33715316666667,-71.09048016666667,2.4,327784.69454671396,4689327.465132858,19,T
1675727585.0608652,286,85985,0,GPS1_Frame,42.33715366666667,-71.09048083333333,2.2,327784.64098884194,4689327.522004266,19,T
1675727586.046356,287,85986,0,GPS1_Frame,42.33715399999999,-71.090481,2.0,327784.6281680933,4689327.559355948,19,T
1675727587.050578,288,85987,0,GPS1_Frame,42.33715416666667,-71.09048116666666,1.8,327784.61489236983,4689327.5782005675,19,T
1675727588.05343,289,85988,0,GPS1_Frame,42.3371545,-71.09048116666666,1.6,327784.61580231984,4689327.615214696,19,T
1675727589.058599,290,85989,0,GPS1_Frame,42.33715483333334,-71.09048116666666,1.2,327784.61671226984,4689327.652228825,19,T
1675727590.0612476,291,85990,0,GPS1_Frame,42.337155,-71.09048116666666,0.9,327784.6171672449,4689327.670735891,19,T
1675727591.046849,292,85991,0,GPS1_Frame,42.337154666666656,-71.09048083333333,0.6,327784.64371869154,4689327.633046653,19,T
1675727592.0532897,293,85992,0,GPS1_Frame,42.33715433333334,-71.09048033333333,0.3,327784.68400083913,4689327.595019866,19,T
1675727593.0573783,294,85993,0,GPS1_Frame,42.33715350000001,-71.09048033333333,-0.1,327784.681725965,4689327.502484542,19,T
1675727594.0570185,295,85994,0,GPS1_Frame,42.33715216666666,-71.0904805,-0.2,327784.66435546754,4689327.354765575,19,T
1675727595.0614195,296,85995,0,GPS1_Frame,42.33715,-71.09048033333333,-0.3,327784.6721714939,4689327.113836182,19,T
1675727596.0635219,297,85996,0,GPS1_Frame,42.33714783333333,-71.09048033333333,-0.4,327784.6662568217,4689326.8732443405,19,T
1675727597.047842,298,85997,0,GPS1_Frame,42.33714566666666,-71.0904805,-0.5,327784.6466114494,4689326.632990053,19,T
1675727598.0529568,299,85998,0,GPS1_Frame,42.3371435,-71.09047983333333,-0.5,327784.69561958255,4689326.391048,19,T
1675727599.0655375,300,85999,0,GPS1_Frame,42.33714150000001,-71.09047933333333,-0.4,327784.7313519908,4689326.167950564,19,T
