Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,VNYMR
1679683445.6499982,19483,1679683445,608387470,IMU1_Frame,0,0,0,,-0.03284801192469028,0.059503908139774436,0.7921273328843317,0.6065596273461034,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.015175,0.001185,0.23885,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.127,0.424,-9.806,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2245,0.3274,0.5176,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+105.311,+007.136,+003.144,-00.2245,+00.3274,+00.5176,+00.127,+00.424,-09.806,-00.015175,+00.001185,+00.238857*60\r\n'"
1679683445.6500525,19484,1679683445,634175062,IMU1_Frame,0,0,0,,-0.03275882921989218,0.05945444958367933,0.7939395452535919,0.6041953541822079,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.01079,0.000142,0.23903,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.206,0.378,-9.711,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2182,0.325,0.5177,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+105.654,+007.115,+003.167,-00.2182,+00.3250,+00.5177,+00.206,+00.378,-09.711,-00.010790,+00.000142,+00.239034*62\r\n'"
1679683445.6940076,19485,1679683445,658290863,IMU1_Frame,0,0,0,,-0.03266781234431437,0.05943734640121042,0.7957419765727669,0.6018261564683652,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.009779,0.000549,0.23889,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.288,0.265,-9.822,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2223,0.3307,0.5138,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+105.997,+007.096,+003.193,-00.2223,+00.3307,+00.5138,+00.288,+00.265,-09.822,-00.009779,+00.000549,+00.238891*61\r\n'"
1679683445.6952198,19486,1679683445,684096574,IMU1_Frame,0,0,0,,-0.03255554166558207,0.05944944370622074,0.7975300140543117,0.5994595708072489,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.005791,0.003187,0.23563,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.096,0.34,-9.989,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2224,0.3296,0.5151,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+106.339,+007.077,+003.223,-00.2224,+00.3296,+00.5151,+00.096,+00.340,-09.989,-00.005791,+00.003187,+00.235631*67\r\n'"
1679683445.7379034,19487,1679683445,709102630,IMU1_Frame,0,0,0,,-0.03244981347655273,0.05948150310708801,0.7992832586841065,0.597122460455788,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.004627,0.004417,0.23494,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.282,0.3,-10.006,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2214,0.3217,0.5126,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+106.676,+007.060,+003.254,-00.2214,+00.3217,+00.5126,+00.282,+00.300,-10.006,-00.004627,+00.004417,+00.234949*67\r\n'"
1679683445.785973,19488,1679683445,734119653,IMU1_Frame,0,0,0,,-0.032297834869891615,0.059547152996444,0.8010120959298623,0.5948029998300147,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000576,-0.000647,0.2296,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.208,0.233,-9.924,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2088,0.3192,0.5142,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+107.010,+007.041,+003.291,-00.2088,+00.3192,+00.5142,+00.208,+00.233,-09.924,+00.000576,-00.000647,+00.229607*6A\r\n'"
1679683445.7860258,19489,1679683445,758998155,IMU1_Frame,0,0,0,,-0.03213935684908992,0.05965278385058087,0.8027257471621896,0.5924862715397776,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.004484,0.002389,0.22987,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.183,0.192,-9.87,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2172,0.3227,0.514,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+107.343,+007.024,+003.332,-00.2172,+00.3227,+00.5140,+00.183,+00.192,-09.870,+00.004484,+00.002389,+00.229875*67\r\n'"
1679683445.8299122,19490,1679683445,784063339,IMU1_Frame,0,0,0,,-0.0319571865028305,0.05977688579795319,0.8044110555498764,0.5901934563041644,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005408,0.002509,0.22603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.243,0.082,-9.96,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2204,0.3217,0.5165,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+107.672,+007.006,+003.376,-00.2204,+00.3217,+00.5165,+00.243,+00.082,-09.960,+00.005408,+00.002509,+00.226036*62\r\n'"
1679683445.8299363,19491,1679683445,809123516,IMU1_Frame,0,0,0,,-0.031749531504774844,0.05990748936602497,0.8060693453154356,0.5879245449118721,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.007586,-0.000455,0.22407,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.233,0.02,-9.772,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2194,0.3161,0.5165,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+107.997,+006.986,+003.422,-00.2194,+00.3161,+00.5165,+00.233,+00.020,-09.772,+00.007586,-00.000455,+00.224073*60\r\n'"
1679683445.878042,19492,1679683445,834108352,IMU1_Frame,0,0,0,,-0.03154549996141759,0.0600208408880665,0.807717683379622,0.5856573435440985,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.003926,0.000144,0.22259,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.048,-0.135,-9.925,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2216,0.3139,0.5102,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+108.321,+006.965,+003.466,-00.2216,+00.3139,+00.5102,+00.048,-00.135,-09.925,+00.003926,+00.000144,+00.222594*6A\r\n'"
1679683445.8780894,19493,1679683445,859058618,IMU1_Frame,0,0,0,,-0.03137484969619035,0.06008802383706206,0.8093327049997304,0.5834257629002321,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001984,-0.000254,0.21904,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.197,-0.208,-9.807,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2237,0.3162,0.519,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+108.639,+006.944,+003.503,-00.2237,+00.3162,+00.5190,+00.197,-00.208,-09.807,-00.001984,-00.000254,+00.219049*6B\r\n'"
1679683445.9219208,19494,1679683445,884166479,IMU1_Frame,0,0,0,,-0.03121842925251879,0.06010542518392582,0.8109204760430893,0.5812234760163378,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.006404,-0.001509,0.21528,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.054,-0.226,-10.025,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2184,0.3161,0.5178,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+108.952,+006.921,+003.534,-00.2184,+00.3161,+00.5178,+00.054,-00.226,-10.025,-00.006404,-00.001509,+00.215288*6D\r\n'"
1679683445.9220479,19495,1679683445,908904790,IMU1_Frame,0,0,0,,-0.031114249117079766,0.060048034916316675,0.8124726211901955,0.5790633616633866,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.013078,-0.004119,0.21072,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.051,-0.346,-9.922,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2184,0.3127,0.5217,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+109.258,+006.898,+003.554,-00.2184,+00.3127,+00.5217,+00.051,-00.346,-09.922,-00.013078,-00.004119,+00.210725*68\r\n'"
1679683445.9699478,19496,1679683445,934077262,IMU1_Frame,0,0,0,,-0.031063457873942775,0.05994535822003696,0.8140119449945221,0.5769108848158614,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.017883,0.000123,0.21091,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.081,-0.356,-10.014,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2195,0.3083,0.5153,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+109.562,+006.877,+003.566,-00.2195,+00.3083,+00.5153,+00.081,-00.356,-10.014,-00.017883,+00.000123,+00.210917*6E\r\n'"
1679683445.9702213,19497,1679683445,958898782,IMU1_Frame,0,0,0,,-0.03108156262135632,0.05981931361866351,0.8155312438419285,0.574773326191155,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.023202,0.004817,0.20956,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.014,-0.33,-9.957,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2195,0.3117,0.5179,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+109.863,+006.861,+003.571,-00.2195,+00.3117,+00.5179,+00.014,-00.330,-09.957,-00.023202,+00.004817,+00.209564*63\r\n'"
1679683446.0139325,19498,1679683445,983917236,IMU1_Frame,0,0,0,,-0.031156755793439683,0.0596712327681044,0.8170357193554555,0.5726440725666128,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.027828,0.00872,0.20696,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.126,-0.159,-10.008,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2184,0.3128,0.5141,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+110.162,+006.849,+003.570,-00.2184,+00.3128,+00.5141,+00.126,-00.159,-10.008,-00.027828,+00.008720,+00.206967*68\r\n'"
1679683446.0620449,19499,1679683446,8974790,IMU1_Frame,0,0,0,,-0.0313043228382566,0.05947896014724775,0.8185319925866498,0.5705152669154164,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.033195,0.01264,0.20602,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.14,-0.013,-10.1,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2174,0.3116,0.5179,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+110.460,+006.841,+003.560,-00.2174,+00.3116,+00.5179,+00.140,-00.013,-10.100,-00.033195,+00.012640,+00.206024*61\r\n'"
1679683446.0620892,19500,1679683446,33970832,IMU1_Frame,0,0,0,,-0.03150238375707447,0.0592581871457737,0.8200240624081369,0.568380685936349,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.035832,0.012086,0.20608,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.209,0.084,-9.882,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2196,0.3072,0.5115,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+110.758,+006.836,+003.544,-00.2196,+00.3072,+00.5115,+00.209,+00.084,-09.882,-00.035832,+00.012086,+00.206081*66\r\n'"
1679683446.1060066,19501,1679683446,58881282,IMU1_Frame,0,0,0,,-0.03170451415544073,0.05906067649206495,0.821513291366563,0.5662354390026677,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.031683,0.014553,0.20608,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.243,0.129,-9.794,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2164,0.3049,0.5091,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+111.057,+006.833,+003.530,-00.2164,+00.3049,+00.5091,+00.243,+00.129,-09.794,-00.031683,+00.014553,+00.206087*6C\r\n'"
1679683446.106047,19502,1679683446,83956718,IMU1_Frame,0,0,0,,-0.03189789197303846,0.058920294443891325,0.8229920681418068,0.5640877406627387,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.025311,0.015321,0.20638,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.332,0.244,-9.7,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2133,0.3015,0.5118,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+111.356,+006.833,+003.522,-00.2133,+00.3015,+00.5118,+00.332,+00.244,-09.700,-00.025311,+00.015321,+00.206381*68\r\n'"
1679683446.1539931,19503,1679683446,109040021,IMU1_Frame,0,0,0,,-0.03207005150167887,0.05887104275620864,0.8244528671132528,0.561945888880961,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.017742,0.018542,0.20559,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.528,0.263,-9.765,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2185,0.3072,0.5167,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+111.654,+006.837,+003.524,-00.2185,+00.3072,+00.5167,+00.528,+00.263,-09.765,-00.017742,+00.018542,+00.205599*63\r\n'"
1679683446.154022,19504,1679683446,134073257,IMU1_Frame,0,0,0,,-0.032194630544696845,0.05890599541451856,0.8258920874183945,0.5598176930108608,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.010332,0.018055,0.20269,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.665,0.304,-9.611,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2174,0.3083,0.5116,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+111.950,+006.842,+003.537,-00.2174,+00.3083,+00.5116,+00.665,+00.304,-09.611,-00.010332,+00.018055,+00.202693*6F\r\n'"
1679683446.1979728,19505,1679683446,158999919,IMU1_Frame,0,0,0,,-0.03226151316323222,0.05904051775337392,0.8272990535841376,0.5577182872836631,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.002084,0.017468,0.20124,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.7,0.256,-9.773,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2079,0.3047,0.5182,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+112.242,+006.848,+003.563,-00.2079,+00.3047,+00.5182,+00.700,+00.256,-09.773,-00.002084,+00.017468,+00.201245*63\r\n'"
1679683446.1980133,19506,1679683446,184054851,IMU1_Frame,0,0,0,,-0.032289512917712364,0.059202154993429915,0.8286895154015369,0.5556313339465626,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000739,0.016738,0.19948,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.711,0.14,-9.671,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2111,0.3037,0.5169,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+112.532,+006.852,+003.594,-00.2111,+00.3037,+00.5169,+00.711,+00.140,-09.671,+00.000739,+00.016738,+00.199489*6C\r\n'"
1679683446.2459142,19507,1679683446,208913803,IMU1_Frame,0,0,0,,-0.0322560002702219,0.05937735096094222,0.8300556615323091,0.5535715666448097,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.004329,0.010855,0.19851,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.65,0.194,-9.634,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2122,0.3037,0.5181,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+112.818,+006.851,+003.630,-00.2122,+00.3037,+00.5181,+00.650,+00.194,-09.634,+00.004329,+00.010855,+00.198514*6A\r\n'"
1679683446.2463744,19508,1679683446,233931779,IMU1_Frame,0,0,0,,-0.03214193525438139,0.059582129325408406,0.8314207932761679,0.5515036993268324,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.010834,0.007107,0.19858,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.596,0.165,-9.503,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2122,0.3015,0.5169,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+113.105,+006.844,+003.674,-00.2122,+00.3015,+00.5169,+00.596,+00.165,-09.503,+00.010834,+00.007107,+00.198583*68\r\n'"
1679683446.289943,19509,1679683446,258917808,IMU1_Frame,0,0,0,,-0.031944008417722304,0.05980562896124564,0.8327763542605272,0.5494419085356551,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.014734,0.003448,0.19818,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.665,0.078,-9.735,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2144,0.3026,0.5193,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+113.391,+006.830,+003.725,-00.2144,+00.3026,+00.5193,+00.665,+00.078,-09.735,+00.014734,+00.003448,+00.198185*62\r\n'"
1679683446.3339198,19510,1679683446,284055471,IMU1_Frame,0,0,0,,-0.03174644236267329,0.0600176220706511,0.8341421289416533,0.5473545077579831,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.011822,0.005766,0.20121,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.742,-0.121,-9.812,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2133,0.3015,0.5168,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+113.680,+006.815,+003.775,-00.2133,+00.3015,+00.5168,+00.742,-00.121,-09.812,+00.011822,+00.005766,+00.201212*6E\r\n'"
1679683446.3339658,19511,1679683446,308879613,IMU1_Frame,0,0,0,,-0.0315472472160905,0.06018763280461581,0.8355064378549447,0.5452625169158475,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.007728,0.003455,0.20128,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.675,-0.229,-9.962,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2144,0.2982,0.5156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+113.969,+006.797,+003.821,-00.2144,+00.2982,+00.5156,+00.675,-00.229,-09.962,+00.007728,+00.003455,+00.201284*66\r\n'"
1679683446.3779836,19512,1679683446,334022283,IMU1_Frame,0,0,0,,-0.03136590930360712,0.060349130537810144,0.8368658737479059,0.5431663387333959,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.008641,0.003074,0.2003,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.693,-0.204,-9.922,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2123,0.2948,0.5144,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+114.258,+006.780,+003.865,-00.2123,+00.2948,+00.5144,+00.693,-00.204,-09.922,+00.008641,+00.003074,+00.200302*61\r\n'"
1679683446.37801,19513,1679683446,358899593,IMU1_Frame,0,0,0,,-0.03121127574862669,0.060487626868252424,0.8382167668271308,0.5410727816771617,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005978,0.004988,0.19842,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.734,-0.266,-9.958,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2133,0.3037,0.5143,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+114.546,+006.764,+003.905,-00.2133,+00.3037,+00.5143,+00.734,-00.266,-09.958,+00.005978,+00.004988,+00.198423*64\r\n'"
1679683446.4219322,19514,1679683446,383857011,IMU1_Frame,0,0,0,,-0.03109891319304139,0.06061172172529545,0.8395673937201351,0.5389672236692011,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.002576,0.007753,0.20033,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.851,-0.389,-9.92,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2122,0.3015,0.5156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+114.835,+006.751,+003.941,-00.2122,+00.3015,+00.5156,+00.851,-00.389,-09.920,+00.002576,+00.007753,+00.200337*62\r\n'"
1679683446.4219823,19515,1679683446,408891439,IMU1_Frame,0,0,0,,-0.03103075089010329,0.060715121158113665,0.8408948011542455,0.5368861145100642,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00185,0.008225,0.19694,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.78,-0.339,-9.949,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2081,0.2969,0.5157,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+115.120,+006.741,+003.972,-00.2081,+00.2969,+00.5157,+00.780,-00.339,-09.949,-00.001850,+00.008225,+00.196942*61\r\n'"
1679683446.4658985,19516,1679683446,434079170,IMU1_Frame,0,0,0,,-0.03100194616295419,0.06080482538709882,0.8421986751938633,0.5348299206714741,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.003989,0.01167,0.1939,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.713,-0.344,-10.083,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2123,0.2981,0.5182,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+115.401,+006.734,+003.999,-00.2123,+00.2981,+00.5182,+00.713,-00.344,-10.083,-00.003989,+00.011670,+00.193900*68\r\n'"
